ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
94386	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6383310	6383495	6381696	6381850	6387388	6387559	94386	1009,891,1265	0,2,0	862,1699,1581	0,0,0	298	149	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
94387	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6387388	6387559	6383310	6383495	6389443	6389637	94387	1150,974,1304	4,3,0	951,1865,1758	6,0,2	298	149	1	1.0	0.993,0.994,1.0	0.988,1.0,0.998	0.0
94388	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6389443	6389637	6387388	6387559	6391901	6391952	94388	1250,968,1236	0,0,2	901,1935,1793	0,0,0	298	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
94389	"ENSG00000125651.14"	"GTF2F1"	chr19	-	6392202	6392410	6391901	6391974	6392856	6392903	94389	6,3,11	666,497,539	2,0,3	484,1016,1033	298	149	1	1.0	0.004,0.003,0.01	0.002,0.0,0.001	0.005
94390	"ENSG00000166002.7"	"SMCO4"	chr11	-	93499275	93499348	93478471	93479269	93543275	93543355	94390	82,236,111	0,0,0	82,154,73	0,3,0	222	149	1	1.0	1.0,1.0,1.0	1.0,0.972,1.0	0.009
94391	"ENSG00000166002.7"	"SMCO4"	chr11	-	93499275	93499348	93479033	93479284	93543275	93543355	94391	25,60,26	0,0,2	21,35,13	0,0,0	222	149	1	1.0	1.0,1.0,0.897	1.0,1.0,1.0	-0.034
94392	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65638127	65638181	65623954	65625970	65639594	65639703	94392	7,7,1	5,20,4	15,0,3	23,24,24	203	149	0.120937291433	0.7844168373998914	0.507,0.204,0.155	0.324,0.0,0.084	0.153
94393	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65639594	65639703	65623954	65625970	65644426	65644513	94393	14,54,20	2,0,0	67,69,52	0,2,0	258	149	1	1.0	0.802,1.0,1.0	1.0,0.952,1.0	-0.05
94394	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65639594	65639703	65623954	65625970	65650381	65650942	94394	4,16,6	0,1,0	20,21,17	3,0,0	258	149	0.760536427533	1.0	1.0,0.902,1.0	0.794,1.0,1.0	0.036
94395	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65645611	65645703	65644426	65644513	65650381	65650942	94395	39,72,31	2,1,0	83,97,62	0,0,0	241	149	0.459103610281	1.0	0.923,0.978,1.0	1.0,1.0,1.0	-0.033
94396	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65651669	65651759	65650381	65650942	65652641	65652808	94396	10,35,13	0,2,0	36,50,19	0,2,0	239	149	1	1.0	1.0,0.916,1.0	1.0,0.94,1.0	-0.008
94397	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65651669	65651759	65650381	65650942	65654729	65655513	94397	6,13,2	2,0,0	14,9,8	0,0,2	239	149	1	1.0	0.652,1.0,1.0	1.0,1.0,0.714	-0.021
94398	"ENSG00000074621.14"	"SLC24A1"	chr15	+	65652641	65652808	65650381	65650942	65660278	65660338	94398	3,6,0	0,2,0	8,8,4	0,0,0	298	149	1	1.0	1.0,0.6,NA	1.0,1.0,1.0	-0.2
94399	"ENSG00000205352.11"	"PRR13"	chr12	+	53442694	53442733	53441677	53441800	53443540	53443773	94399	38,5,22	1,0,0	9,11,12	0,0,0	188	149	1	1.0	0.968,1.0,1.0	1.0,1.0,1.0	-0.011
94400	"ENSG00000205352.11"	"PRR13"	chr12	+	53442694	53442733	53441731	53441792	53443486	53443773	94400	69,9,36	2,0,0	18,6,16	0,0,3	188	149	0.787554224124	1.0	0.965,1.0,1.0	1.0,1.0,0.809	0.052
94401	"ENSG00000205352.11"	"PRR13"	chr12	+	53442694	53442733	53441731	53441792	53443540	53443773	94401	53,14,40	13,1,0	13,13,18	2,0,0	188	149	0.00260099934365	0.042081651397379405	0.764,0.917,1.0	0.837,1.0,1.0	-0.052
94402	"ENSG00000205352.11"	"PRR13"	chr12	+	53442694	53442733	53441731	53441792	53443678	53443773	94402	21,6,13	2,0,0	8,9,4	0,0,0	188	149	1	1.0	0.893,1.0,1.0	1.0,1.0,1.0	-0.036
94403	"ENSG00000205352.11"	"PRR13"	chr12	+	53443390	53443773	53442694	53442733	53446014	53446094	94403	5853,2081,3744	10,4,5	2157,2263,1777	3,2,4	298	149	1	1.0	0.997,0.996,0.997	0.997,0.998,0.996	-0.0
94404	"ENSG00000205352.11"	"PRR13"	chr12	+	53443486	53443773	53442694	53442733	53446014	53446636	94404	3499,1193,2275	10,4,5	1346,1270,960	3,2,4	298	149	1	1.0	0.994,0.993,0.996	0.996,0.997,0.992	-0.001
94405	"ENSG00000205352.11"	"PRR13"	chr12	+	53443540	53443773	53442694	53442733	53446014	53446536	94405	3479,1198,2277	10,4,5	1340,1277,962	3,2,4	298	149	1	1.0	0.994,0.993,0.996	0.996,0.997,0.992	-0.001
94406	"ENSG00000205352.11"	"PRR13"	chr12	+	53443566	53443773	53442694	53442733	53446014	53446475	94406	3513,1202,2306	10,4,5	1367,1286,963	3,2,4	298	149	1	1.0	0.994,0.993,0.996	0.996,0.997,0.992	-0.001
94407	"ENSG00000205352.11"	"PRR13"	chr12	+	53443678	53443773	53442694	53442733	53446014	53446645	94407	2556,919,1754	10,4,5	996,1007,704	3,2,4	244	149	1	1.0	0.994,0.993,0.995	0.995,0.997,0.991	-0.0
94414	"ENSG00000175110.14"	"MRPS22"	chr3	+	139349327	139349434	139348159	139348324	139350178	139350322	94414	0,4,0	493,483,455	0,0,0	189,431,301	256	149	1	1.0	0.0,0.005,0.0	0.0,0.0,0.0	0.002
94417	"ENSG00000169122.12"	"FAM110B"	chr8	+	58043183	58043299	58031605	58031703	58075534	58075623	94417	0,0,0	14,2,15	0,0,1	11,0,8	265	149	1	1.0	0.0,0.0,0.0	0.0,NA,0.066	-0.033
94418	"ENSG00000169122.12"	"FAM110B"	chr8	+	58077126	58077214	58075534	58075623	58145906	58146037	94418	0,0,2	8,0,9	0,0,0	8,0,6	237	149	1	1.0	0.0,NA,0.123	0.0,NA,0.0	0.061
94421	"ENSG00000173867.10"	"ENSG00000173867"	chr15	-	88544610	88544694	88530622	88531715	88546539	88546585	94421	11,2,0	20,6,7	4,6,2	15,13,12	233	149	0.876132660671	1.0	0.26,0.176,0.0	0.146,0.228,0.096	-0.011
94422	"ENSG00000185904.12"	"LINC00839"	chr10	+	42492079	42492342	42486978	42487126	42494014	42495331	94422	4,0,303	0,0,11	0,0,114	0,0,1	298	149	1	1.0	1.0,NA,0.932	NA,NA,0.983	-0.017
94423	"ENSG00000176915.15"	"ANKLE2"	chr12	-	132729678	132730270	132728031	132728163	132734384	132734575	94423	497,540,527	32,11,10	366,497,453	18,8,6	298	149	0.146536943747	0.899613192591163	0.886,0.961,0.963	0.91,0.969,0.974	-0.014
94424	"ENSG00000176915.15"	"ANKLE2"	chr12	-	132733995	132734071	132730232	132730270	132734384	132734575	94424	60,26,29	220,235,195	22,11,14	177,222,208	225	149	2.20871675551e-05	0.0009238350088360761	0.153,0.068,0.09	0.076,0.032,0.043	0.053
94425	"ENSG00000176915.15"	"ANKLE2"	chr12	-	132741808	132741891	132741418	132741485	132743153	132743276	94425	31,36,6	286,187,120	0,32,8	172,99,167	232	149	0.160679947175	0.959204897567932	0.065,0.11,0.031	0.0,0.172,0.03	0.001
94426	"ENSG00000176915.15"	"ANKLE2"	chr12	-	132743153	132743276	132741418	132741485	132747831	132748020	94426	581,441,265	0,0,0	315,290,351	2,0,1	272	149	1	1.0	1.0,1.0,1.0	0.989,1.0,0.995	0.005
94427	"ENSG00000176915.15"	"ANKLE2"	chr12	-	132750642	132750849	132748137	132748331	132754674	132755133	94427	585,371,165	0,0,2	272,281,326	0,0,0	298	149	1	1.0	1.0,1.0,0.976	1.0,1.0,1.0	-0.008
94428	"ENSG00000123358.20"	"NR4A1"	chr12	+	52052473	52052645	52051458	52051568	52054326	52054882	94428	30,0,2	135,1,1	1,0,8	15,2,2	298	149	0.978257357947	1.0	0.1,0.0,0.5	0.032,0.0,0.667	-0.033
94429	"ENSG00000123358.20"	"NR4A1"	chr12	+	52052495	52052645	52041809	52041929	52054326	52054673	94429	30,0,2	0,8,0	1,0,12	0,3,57	298	149	0.00332383137276	0.051097815779306825	1.0,0.0,1.0	1.0,0.0,0.095	0.302
94430	"ENSG00000123358.20"	"NR4A1"	chr12	+	52052495	52052645	52043838	52043911	52054326	52054673	94430	30,0,2	4,10,0	1,0,8	0,0,23	298	149	1	1.0	0.789,0.0,1.0	1.0,NA,0.148	0.022
94431	"ENSG00000123358.20"	"NR4A1"	chr12	+	52052495	52052645	52051401	52051568	52054326	52054673	94431	34,0,2	135,1,1	2,0,8	15,2,2	298	149	0.792366092677	1.0	0.112,0.0,0.5	0.062,0.0,0.667	-0.039
94432	"ENSG00000123358.20"	"NR4A1"	chr12	+	52052499	52052645	52041809	52041929	52054326	52055204	94432	30,0,2	0,8,0	1,0,9	0,3,57	295	149	0.00245079459829	0.04032026860886602	1.0,0.0,1.0	1.0,0.0,0.074	0.309
94433	"ENSG00000123358.20"	"NR4A1"	chr12	+	52057351	52057530	52053417	52057259	52058687	52058703	94433	137,18,23	2,0,0	20,4,67	0,0,0	298	149	1	1.0	0.972,1.0,1.0	1.0,1.0,1.0	-0.009
94441	"ENSG00000165733.8"	"BMS1"	chr10	+	42802136	42802218	42798467	42798625	42816598	42816672	94441	807,829,372	2,2,0	240,265,230	0,3,0	231	149	1	1.0	0.996,0.996,1.0	1.0,0.983,1.0	0.003
94442	"ENSG00000165733.8"	"BMS1"	chr10	+	42802136	42802218	42798467	42798625	42817317	42817494	94442	310,293,121	0,0,0	91,111,78	0,0,1	231	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.981	0.006
94443	"ENSG00000165733.8"	"BMS1"	chr10	+	42816598	42816672	42798467	42798625	42817317	42817494	94443	215,207,99	0,0,0	36,101,65	0,0,1	223	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
94444	"ENSG00000165733.8"	"BMS1"	chr10	+	42816598	42816672	42802136	42802218	42817317	42817494	94444	711,741,350	2,0,0	186,253,218	0,1,1	223	149	1	1.0	0.996,1.0,1.0	1.0,0.994,0.993	0.003
94445	"ENSG00000165733.8"	"BMS1"	chr10	+	42817317	42817494	42802136	42802218	42820235	42820424	94445	253,232,115	1,0,0	79,91,99	0,0,0	298	149	1	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003
94446	"ENSG00000165733.8"	"BMS1"	chr10	+	42823117	42823265	42822061	42822184	42823608	42823784	94446	660,595,442	0,2,0	232,212,203	0,0,1	297	149	1	1.0	1.0,0.993,1.0	1.0,1.0,0.99	0.001
94447	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43158714	43158931	43154896	43155810	43160493	43160595	94447	208,102,32	0,0,0	90,156,448	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003
94448	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43160493	43160595	43154896	43155810	43175950	43176032	94448	6,2,2	2,2,0	1,3,12	0,0,0	251	149	0.0263549963993	0.25235692353788197	0.64,0.372,1.0	1.0,1.0,1.0	-0.329
94449	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43163865	43164044	43160493	43160595	43167003	43167098	94449	123,63,38	0,2,0	73,132,385	0,0,0	298	149	1	1.0	1.0,0.94,1.0	1.0,1.0,1.0	-0.02
94450	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43163865	43164044	43160493	43160595	43175950	43176032	94450	79,30,23	6,2,2	41,75,239	1,4,12	298	149	0.556387117482	1.0	0.868,0.882,0.852	0.953,0.904,0.909	-0.055
94451	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43167003	43167098	43160493	43160595	43175950	43176032	94451	56,35,9	6,2,2	33,58,167	1,4,12	244	149	0.571503073434	1.0	0.851,0.914,0.733	0.953,0.899,0.895	-0.083
94452	"ENSG00000169826.8"	"CSGALNACT2"	chr10	+	43167003	43167098	43163865	43164044	43175950	43176032	94452	104,76,26	6,10,2	65,119,325	1,4,13	244	149	0.0187233348176	0.1944559317426807	0.914,0.823,0.888	0.975,0.948,0.939	-0.079
94457	"ENSG00000111726.13"	"CMAS"	chr12	+	22060831	22060926	22058566	22058700	22065120	22065668	94457	488,213,224	2,0,0	167,169,158	0,0,0	244	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
94458	"ENSG00000111726.13"	"CMAS"	chr12	+	22061280	22061452	22060641	22060926	22062280	22062413	94458	943,458,491	19,0,9	415,405,357	9,0,11	298	149	0.86712521795	1.0	0.961,1.0,0.965	0.958,1.0,0.942	0.009
94459	"ENSG00000111726.13"	"CMAS"	chr12	+	22061280	22061452	22060641	22060926	22065120	22065668	94459	400,185,193	3,4,0	146,206,134	0,1,2	298	149	0.606842376739	1.0	0.985,0.959,1.0	1.0,0.99,0.971	-0.006
94460	"ENSG00000111726.13"	"CMAS"	chr12	+	22062280	22062434	22060831	22060926	22065120	22065668	94460	336,126,165	3,4,0	107,146,121	0,1,2	298	149	0.652698431172	1.0	0.982,0.94,1.0	1.0,0.986,0.968	-0.011
94461	"ENSG00000111726.13"	"CMAS"	chr12	+	22062280	22062434	22061280	22061452	22065120	22065668	94461	860,399,454	0,0,0	369,345,333	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004
94465	"ENSG00000198298.13"	"ZNF485"	chr10	+	43608613	43608740	43606996	43607074	43609254	43609350	94465	48,49,8	1,0,3	23,26,19	0,0,0	276	149	0.315847641113	1.0	0.963,1.0,0.59	1.0,1.0,1.0	-0.149
94466	"ENSG00000198298.13"	"ZNF485"	chr10	+	43609254	43609350	43606996	43607074	43616290	43616395	94466	8,32,7	0,0,0	9,12,9	0,0,1	245	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.846	0.051
94467	"ENSG00000123374.11"	"CDK2"	chr12	+	55967026	55967124	55966780	55966865	55967856	55967934	94467	308,100,101	1,0,0	19,37,62	0,0,0	247	149	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
94468	"ENSG00000123374.11"	"CDK2"	chr12	+	55967856	55967934	55966820	55967124	55968048	55968169	94468	579,206,217	6,2,8	60,93,103	0,0,0	227	149	0.0370353630984	0.3263264415380259	0.984,0.985,0.947	1.0,1.0,1.0	-0.028
94469	"ENSG00000123374.11"	"CDK2"	chr12	+	55968777	55968948	55968048	55968169	55971043	55971099	94469	502,179,239	2,0,4	47,121,87	0,0,0	298	149	1	1.0	0.992,1.0,0.968	1.0,1.0,1.0	-0.013
94470	"ENSG00000123374.11"	"CDK2"	chr12	+	55969474	55969576	55968777	55968948	55971043	55971087	94470	469,243,191	28,13,56	44,111,104	0,14,5	251	149	0.157099406101	0.9456479900274334	0.909,0.917,0.669	1.0,0.825,0.925	-0.085
94471	"ENSG00000123374.11"	"CDK2"	chr12	+	55970597	55970741	55969474	55969576	55971043	55971247	94471	2,0,0	281,156,123	0,0,0	21,82,58	293	149	1	1.0	0.004,0.0,0.0	0.0,0.0,0.0	0.001
94482	"ENSG00000169689.15"	"CENPX"	chr17	-	82019509	82019694	82019292	82019381	82019857	82019909	94482	313,114,121	782,221,1128	44,31,42	98,192,138	298	149	0.928130132808	1.0	0.167,0.205,0.051	0.183,0.075,0.132	0.011
94483	"ENSG00000169689.15"	"CENPX"	chr17	-	82019640	82019694	82018837	82019381	82019857	82019909	94483	550,201,332	782,221,1128	105,69,99	98,192,138	203	149	0.614528223437	1.0	0.34,0.4,0.178	0.44,0.209,0.345	-0.025
94484	"ENSG00000169689.15"	"CENPX"	chr17	-	82019857	82019909	82019292	82019381	82022638	82022821	94484	279,75,518	0,0,6	33,78,54	0,0,0	201	149	1	1.0	1.0,1.0,0.985	1.0,1.0,1.0	-0.005
94485	"ENSG00000169689.15"	"CENPX"	chr17	-	82019857	82019909	82019292	82019381	82022825	82022858	94485	794,220,1106	14,2,21	106,197,151	0,5,8	201	149	0.417010941232	1.0	0.977,0.988,0.975	1.0,0.967,0.933	0.013
94486	"ENSG00000130734.10"	"ATG4D"	chr19	+	10544708	10544866	10543894	10544325	10544956	10545130	94486	118,210,192	3,0,5	75,178,101	0,0,4	298	149	0.272703462059	1.0	0.952,1.0,0.95	1.0,1.0,0.927	-0.008
94487	"ENSG00000130734.10"	"ATG4D"	chr19	+	10544782	10544866	10543903	10544325	10544956	10544996	94487	210,311,334	3,0,5	100,231,144	0,0,4	233	149	0.696938587432	1.0	0.978,1.0,0.977	1.0,1.0,0.958	-0.001
94488	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547071	10544956	10545130	10547188	10547253	94488	89,77,116	1,4,1	43,60,46	2,11,6	298	149	3.89171424944e-05	0.0014746707118558709	0.978,0.906,0.983	0.915,0.732,0.793	0.142
94489	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547075	10544782	10545130	10547188	10547253	94489	82,77,116	1,4,1	39,60,47	2,11,6	298	149	3.77509137485e-05	0.0014397449880674815	0.976,0.906,0.983	0.907,0.732,0.797	0.143
94490	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547075	10544782	10545130	10548903	10549034	94490	82,78,112	15,23,42	39,60,46	0,23,7	298	149	0.0983487323689	0.6755121160905162	0.732,0.629,0.571	1.0,0.566,0.767	-0.134
94491	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547082	10545119	10545130	10547188	10547253	94491	82,77,112	1,4,1	39,60,46	2,11,6	298	149	4.04412596677e-05	0.001524060762546106	0.976,0.906,0.982	0.907,0.732,0.793	0.144
94492	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547115	10544956	10545130	10547188	10547253	94492	169,155,240	1,4,1	93,135,90	2,11,6	298	149	3.06454501096e-05	0.0012129936270677936	0.988,0.951,0.992	0.959,0.86,0.882	0.077
94493	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547115	10544956	10545130	10548903	10549034	94493	82,77,113	15,23,42	39,60,46	0,23,7	298	149	0.0977630310615	0.6723942570348095	0.732,0.626,0.574	1.0,0.566,0.767	-0.134
94494	"ENSG00000130734.10"	"ATG4D"	chr19	+	10546838	10547253	10544956	10545130	10548903	10549034	94494	137,145,204	15,23,42	58,130,73	0,23,7	298	149	0.0740039267737	0.5479355798664712	0.82,0.759,0.708	1.0,0.739,0.839	-0.097
94495	"ENSG00000130734.10"	"ATG4D"	chr19	+	10547188	10547253	10544956	10545130	10548903	10549034	94495	54,68,93	15,23,42	21,81,33	0,23,7	214	149	0.0368492868726	0.32509493347808527	0.715,0.673,0.607	1.0,0.71,0.766	-0.16
94496	"ENSG00000130734.10"	"ATG4D"	chr19	+	10547188	10547253	10544956	10545130	10551896	10551975	94496	1,2,3	0,0,7	1,6,5	2,4,3	214	149	0.185253812268	1.0	1.0,1.0,0.23	0.258,0.511,0.537	0.308
94497	"ENSG00000130734.10"	"ATG4D"	chr19	+	10547188	10547253	10546838	10547075	10548903	10549034	94497	53,64,96	0,1,0	19,70,28	0,0,0	214	149	1	1.0	1.0,0.978,1.0	1.0,1.0,1.0	-0.007
94498	"ENSG00000130734.10"	"ATG4D"	chr19	+	10547188	10547253	10546838	10547115	10548903	10549034	94498	140,142,220	0,0,1	73,145,71	0,0,0	214	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
94499	"ENSG00000130734.10"	"ATG4D"	chr19	+	10548903	10549034	10544956	10545130	10551896	10551975	94499	179,180,336	0,0,7	77,211,105	2,4,3	280	149	0.126015378077	0.8075682421423152	1.0,1.0,0.962	0.953,0.966,0.949	0.031
94500	"ENSG00000130734.10"	"ATG4D"	chr19	+	10548903	10549034	10546838	10547253	10551896	10551975	94500	270,262,458	0,0,2	129,300,148	0,0,0	280	149	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
94501	"ENSG00000130734.10"	"ATG4D"	chr19	+	10551896	10551975	10548903	10549034	10552044	10552121	94501	264,295,537	0,1,2	150,345,180	0,2,2	228	149	1	1.0	1.0,0.995,0.994	1.0,0.991,0.983	0.005
94502	"ENSG00000130734.10"	"ATG4D"	chr19	+	10552204	10552324	10551896	10552121	10552884	10553067	94502	364,528,778	0,0,4	248,480,286	0,0,0	269	149	1	1.0	1.0,1.0,0.991	1.0,1.0,1.0	-0.003
94504	"ENSG00000165406.16"	"MARCHF8"	chr10	-	45463150	45463996	45461230	45461411	45464238	45464327	94504	9,1,1	50,34,7	10,27,5	25,28,21	298	149	5.77560491599e-05	0.0020306941988269293	0.083,0.014,0.067	0.167,0.325,0.106	-0.145
94505	"ENSG00000165406.16"	"MARCHF8"	chr10	-	45553111	45553204	45533109	45533289	45594234	45594491	94505	50,39,0	24,15,3	14,45,20	31,34,17	242	149	0.613162249174	1.0	0.562,0.616,0.0	0.218,0.449,0.42	0.03
94506	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45624582	45624637	45618139	45618260	45625950	45627105	94506	6,20,0	3,7,0	6,22,0	0,3,0	204	149	1	1.0	0.594,0.676,NA	1.0,0.843,NA	-0.286
94507	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45625950	45627105	45618139	45618260	45639815	45639963	94507	25,39,0	3,2,0	4,26,0	0,2,0	298	149	1	1.0	0.806,0.907,NA	1.0,0.867,NA	-0.077
94510	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45639815	45639963	45625950	45627105	45648293	45648534	94510	48,62,0	2,0,0	16,37,2	0,0,0	297	149	1	1.0	0.923,1.0,NA	1.0,1.0,1.0	-0.038
94511	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45640240	45640421	45639705	45639963	45648293	45648534	94511	0,0,0	26,30,0	0,6,0	12,14,2	298	149	1	1.0	0.0,0.0,NA	0.0,0.176,0.0	-0.059
94512	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45651965	45652033	45648293	45648534	45663541	45663842	94512	17,10,0	8,6,0	12,4,0	1,1,0	217	149	1	1.0	0.593,0.534,NA	0.892,0.733,NA	-0.249
94513	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45652983	45653059	45651965	45652033	45663541	45663842	94513	32,33,0	7,4,0	18,27,1	6,2,0	225	149	1	1.0	0.752,0.845,NA	0.665,0.899,1.0	-0.056
94515	"ENSG00000172671.20"	"ZFAND4"	chr10	-	45663541	45663842	45652983	45653059	45672271	45672762	94515	34,31,0	2,0,0	24,28,1	0,0,0	298	149	1	1.0	0.895,1.0,NA	1.0,1.0,1.0	-0.052
94525	"ENSG00000089127.15"	"OAS1"	chr12	+	112917546	112917700	112913636	112916738	112931877	112933219	94525	208,0,100	0,0,0	37,0,141	0,0,2	298	149	1	1.0	1.0,NA,1.0	1.0,NA,0.972	0.014
94526	"ENSG00000089127.15"	"OAS1"	chr12	+	112918596	112918617	112917546	112917700	112919388	112919903	94526	5,0,0	0,0,86	0,0,1	0,0,117	170	149	1	1.0	1.0,NA,0.0	NA,NA,0.007	0.493
94529	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86546558	86546649	86542100	86542213	86548463	86548577	94529	105,37,95	0,0,0	50,78,72	0,0,1	240	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.978	0.007
94530	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86548034	86548111	86546558	86546649	86548463	86548577	94530	9,4,9	77,28,42	3,5,10	34,58,54	226	149	0.536505022934	1.0	0.072,0.086,0.124	0.055,0.054,0.109	0.021
94531	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86548034	86548111	86547145	86547568	86548463	86548577	94531	11,6,10	4,0,6	4,5,4	1,0,0	226	149	0.000160513089389	0.004666218534410265	0.645,1.0,0.524	0.725,1.0,1.0	-0.185
94533	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86551972	86552146	86548463	86548577	86554644	86554751	94533	38,8,24	9,6,3	8,13,20	4,0,22	298	149	0.7784047251	1.0	0.679,0.4,0.8	0.5,1.0,0.312	0.022
94534	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86552032	86552146	86548463	86548577	86554644	86554748	94534	66,34,86	9,6,3	35,46,59	4,0,22	263	149	0.544648607086	1.0	0.806,0.762,0.942	0.832,1.0,0.603	0.025
94535	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86552178	86552292	86548463	86548577	86554644	86554748	94535	87,33,31	9,6,3	38,64,36	4,0,22	263	149	0.857904163627	1.0	0.846,0.757,0.854	0.843,1.0,0.481	0.044
94536	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86554644	86554748	86552032	86552146	86555168	86555203	94536	42,15,35	0,0,1	12,16,29	0,0,0	253	149	1	1.0	1.0,1.0,0.954	1.0,1.0,1.0	-0.015
94537	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86554644	86554748	86552032	86552146	86555172	86555235	94537	35,9,29	0,0,0	10,14,21	0,1,0	253	149	1	1.0	1.0,1.0,1.0	1.0,0.892,1.0	0.036
94538	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86554644	86554748	86552178	86552292	86555168	86555203	94538	50,17,14	0,3,0	24,30,16	0,0,0	253	149	0.721351839961	1.0	1.0,0.769,1.0	1.0,1.0,1.0	-0.077
94539	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86554644	86554751	86551972	86552146	86555168	86555178	94539	51,11,36	0,0,1	18,22,31	0,0,0	256	149	1	1.0	1.0,1.0,0.954	1.0,1.0,1.0	-0.015
94540	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86554644	86554751	86551972	86552146	86555172	86555235	94540	35,9,29	0,0,0	10,18,21	0,1,0	256	149	1	1.0	1.0,1.0,1.0	1.0,0.913,1.0	0.029
94541	"ENSG00000103248.19"	"MTHFSD"	chr16	-	86554644	86554751	86552178	86552292	86555168	86555178	94541	57,15,18	0,3,0	25,33,19	0,0,0	256	149	0.683920328663	1.0	1.0,0.744,1.0	1.0,1.0,1.0	-0.085
94542	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29872704	29872743	29872408	29872526	29873239	29873431	94542	153,125,287	41,48,275	231,130,362	160,95,287	188	149	0.0805945509546	0.5840701300622938	0.747,0.674,0.453	0.534,0.52,0.5	0.107
94543	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29872704	29872743	29872408	29872526	29873537	29873729	94543	59,51,136	7,0,21	72,38,111	2,7,0	188	149	0.0145365770661	0.16039660900166028	0.87,1.0,0.837	0.966,0.811,1.0	-0.023
94544	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29872704	29872743	29872408	29872526	29876755	29876950	94544	56,48,106	1,0,1	68,29,102	0,0,3	188	149	1	1.0	0.978,1.0,0.988	1.0,1.0,0.964	0.001
94545	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29873239	29873431	29872408	29872526	29873537	29873729	94545	247,228,702	7,0,21	477,278,958	2,7,0	298	149	2.94567936989e-05	0.001171887401296727	0.946,1.0,0.944	0.992,0.952,1.0	-0.018
94546	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29873239	29873431	29872704	29872743	29873537	29873729	94546	303,257,611	3,3,33	480,284,931	4,9,9	298	149	0.0012459603918	0.023824518178752786	0.981,0.977,0.903	0.984,0.94,0.981	-0.015
